id,loan_amnt,int_rate,estimated_default_prob,expected_profit
139786026,9000,15.02,0.443248881924101,752.6161614150003
139225842,10000,15.02,0.443250301087839,836.2380477660657
140815219,9000,15.02,0.443262277444856,752.5980533500436
140498232,5000,15.02,0.443264615411605,418.1082738258846
139184191,32000,15.02,0.443270441642652,2675.864949288757
140014632,5000,15.02,0.443271440562597,418.1031481374896
140228377,4300,15.02,0.443311622173785,359.54275570283926
139762740,2500,15.02,0.443318291937687,209.03398137739853
139294290,35000,15.02,0.443325302263446,2926.4388860010645
141042942,10800,15.02,0.443328400125459,903.0104024524856
140239763,20000,15.02,0.443355249475611,1672.1608305752645
140237914,5000,15.02,0.443361201124737,418.03573795532253
139959072,10000,15.02,0.443363100470514,836.0686230932879
140921767,7000,15.02,0.443368429778549,585.2424329308337
140106036,3250,15.02,0.443377143861973,271.71544722377786
139915076,4500,15.02,0.443389315935494,376.2131613591996
139804518,8400,15.02,0.443403698911532,702.2464211572984
139685062,3000,15.02,0.443413311568201,250.7979618073686
139413991,14400,15.02,0.443425050257373,1203.804827299333
139889296,22000,15.02,0.443428275492292,1839.1356064632703
139925680,30000,15.02,0.443428676701987,2507.9103827808462
138723187,8000,15.02,0.443429794360538,668.7747590963775
140916856,8000,15.02,0.443438794665634,668.7639443297742
140981324,31000,15.02,0.443444438474396,2591.434005575517
138584425,10000,15.02,0.443453165029727,835.9333461253501
141018263,20000,15.02,0.443463215201965,1671.836501533297
140440684,3150,15.02,0.443478251348192,263.30713493962986
139584828,3000,15.02,0.443479528854518,250.7681242981542
139880603,10000,15.02,0.443491413496455,835.8758969283247
141052136,8000,15.02,0.443499330419108,668.6912045683998
140118496,20000,15.02,0.44350789689081,1671.702277740007
138272542,3500,15.02,0.443517427777141,292.542888217557
139536035,7000,15.02,0.443543088569394,585.0587966781392
139913116,30000,15.02,0.443544713816087,2507.3875195447117
140637684,20000,15.02,0.443562400343008,1671.538549369604
139485894,8000,15.02,0.443585665082812,668.587464836493
140154403,15000,15.02,0.443592515989619,1253.5860614753883
139366413,9600,15.02,0.443633034101187,802.2366554688166
140610477,30000,15.02,0.443635760871935,2506.977261511061
140425126,32000,15.02,0.443654733879541,2674.017887081374
139915792,32000,15.02,0.443671754501979,2673.9360791616878
139931940,7500,15.02,0.443675329239735,626.6997416114384
140947305,15000,15.02,0.443676391844051,1253.3970891753531
139823240,12000,15.02,0.443678302085722,1002.7142283206947
140348898,5500,15.02,0.44370609724196,459.55439306841686
140225555,30000,15.02,0.443710114111972,2506.6422258114544
